code,current_losses,current_ties,current_wins,d_rating,global_d,global_o,global_rating,goal_diff,goals_against,goals_scored,id,losses,make_champs,make_europa,make_playoffs,make_pro_rel,name,o_rating,position_1,pro_rel_d,pro_rel_o,promoted,relegated,sdr_id,ties,win_league,wins,current_points,last_updated,group
TOUR,17.0,3.0,1.0,2.03037,2.01274,0.59692,16.4739,-45.37485,69.1798,23.80495,6992,26.55745,0.0,0.0,0.0,0.0,Tours,0.57929,0.0,0.00152,0.00043,0.0,0.99415,74996,7.4216,0.0,4.02095,6.0,2018-01-16 21:55,
PAR,3.0,8.0,10.0,1.18502,1.16739,0.91505,38.49779,10.8619,33.65095,44.51285,6851,8.04005,0.0,0.0,0.0,0.1229,Paris FC,0.89742,0.007,1.01541,1.00359,0.1177,0.0,79049,13.5062,0.007,16.45375,38.0,2018-01-16 21:55,
REI,3.0,2.0,16.0,0.98409,0.96646,1.29985,53.34302,41.0692,25.5138,66.583,3243,6.0475,0.0,0.0,0.0,0.0368,Reims,1.28222,0.7754,1.15798,1.03039,0.96145,0.0,74454,6.7452,0.7754,25.2073,50.0,2018-01-16 21:55,
BRS,6.0,5.0,10.0,1.43127,1.41364,1.1818,40.13975,11.90605,45.84725,57.7533,6997,10.90345,0.0,0.0,0.0,0.10485,Brest,1.16417,0.0059,1.22563,1.30549,0.1048,5e-05,74453,9.77545,0.0059,17.3211,35.0,2018-01-16 21:55,
CLER,6.0,6.0,9.0,1.22781,1.21018,0.96751,38.98212,12.2162,35.38,47.5962,3171,11.11295,0.0,0.0,0.0,0.04425,Clermont Foot,0.94988,0.00135,1.00718,1.14342,0.03985,0.00035,74466,11.32015,0.00135,15.5669,33.0,2018-01-16 21:55,
ORL,9.0,6.0,6.0,1.79467,1.77704,0.89637,26.47198,-10.18745,56.07315,45.8857,17483,16.24105,0.0,0.0,0.0,0.00015,Orléans,0.87874,0.0,0.15784,0.17129,0.0,0.1087,75135,10.8417,0.0,10.91725,24.0,2018-01-16 21:55,
NCY,8.0,9.0,4.0,1.49894,1.48131,0.90829,31.90487,-8.1055,49.7666,41.6611,3267,14.22585,0.0,0.0,0.0,0.00015,AS Nancy Lorraine,0.89066,0.0,0.20019,0.26835,5e-05,0.11865,74441,14.1543,0.0,9.61985,21.0,2018-01-16 21:55,
SOC,7.0,3.0,9.0,1.67573,1.6581,1.0877,33.06357,-4.09465,58.2705,54.17585,272,13.93355,0.0,0.0,0.0,0.0244,Sochaux,1.07007,0.00135,1.34979,1.32677,0.0221,0.00235,74435,8.1746,0.00135,15.89185,30.0,2017-12-18 21:39,
LOR,4.0,6.0,9.0,1.40335,1.38572,1.35924,45.01711,20.181,42.92145,63.10245,273,8.9118,0.0,0.0,0.0,0.1759,Lorient,1.3416,0.031,1.26314,1.42322,0.2364,0.0,74443,10.97885,0.031,18.10935,33.0,2017-12-18 21:39,
AUX,10.0,4.0,5.0,1.60315,1.58552,0.73341,25.60066,-17.78745,53.157,35.36955,172,18.15895,0.0,0.0,0.0,0.0,Auxerre,0.71578,0.0,0.0012,0.00054,0.0,0.2585,74433,9.8681,0.0,9.97295,19.0,2017-12-18 21:39,
US ,12.0,4.0,3.0,1.93238,1.91475,0.75835,21.2441,-27.9542,64.1117,36.1575,7721,21.6776,0.0,0.0,0.0,0.0,US Quevilly,0.74072,0.0,0.00145,0.00056,0.0,0.78625,75049,9.153,0.0,7.1694,13.0,2017-12-18 21:39,
GFC,7.0,6.0,5.0,1.56647,1.54884,0.70523,25.4861,-19.1917,48.5736,29.3819,7707,15.87155,0.0,0.0,0.0,0.0004,GFC Ajaccio,0.68759,0.0,0.54213,0.57622,0.0003,0.15805,74956,12.06405,0.0,10.0644,21.0,2017-12-18 21:39,
VAL,7.0,5.0,7.0,1.78865,1.77102,1.03745,29.88214,-7.7221,58.3484,50.6263,6732,14.64685,0.0,0.0,0.0,0.00385,Valenciennes,1.01982,0.00015,1.40352,1.41792,0.00265,0.0241,74442,10.25955,0.00015,13.0936,26.0,2017-12-18 21:39,
AJC,5.0,4.0,10.0,1.37842,1.36079,1.10216,39.25919,16.8792,39.51145,56.39065,2503,10.7348,0.0,0.0,0.0,0.12385,AC Ajaccio,1.08453,0.01305,1.17965,1.19812,0.13495,0.0001,74460,9.45675,0.01305,17.80845,34.0,2017-12-18 21:39,
HAC,5.0,5.0,9.0,1.0335,1.01587,1.01908,44.85914,20.34475,30.5573,50.90205,3236,9.4034,0.0,0.0,0.0,0.1493,Le Havre,1.00145,0.01715,0.89758,1.09498,0.1757,5e-05,74456,10.86695,0.01715,17.72965,32.0,2017-12-18 21:39,
CHAT,7.0,4.0,8.0,1.59544,1.57781,0.90016,29.93156,-5.14695,51.08095,45.934,2995,14.3827,0.0,0.0,0.0,0.0074,Chateauroux,0.88253,0.0003,1.21803,1.16929,0.00585,0.00995,74448,9.6005,0.0003,14.0168,28.0,2017-12-18 21:39,
NIME,5.0,1.0,12.0,1.40996,1.39233,1.55678,49.41364,37.70635,40.5999,78.30625,7730,9.46955,0.0,0.0,0.0,0.168,Nimes,1.53915,0.22685,1.42049,1.42949,0.68825,0.0,75037,5.9054,0.22685,22.62505,37.0,2017-12-18 21:39,
LNS,10.0,3.0,6.0,1.3091,1.29147,1.14954,41.94438,11.56685,43.13625,54.7031,175,15.14245,0.0,0.0,0.0,0.00795,Lens,1.13191,0.0003,1.0195,1.45122,0.0069,0.01125,74429,8.4153,0.0003,14.44225,21.0,2017-12-18 21:39,
NIO,8.0,4.0,7.0,1.64923,1.6316,1.02511,32.03922,-2.6871,51.15425,48.46715,6990,15.13605,0.0,0.0,0.0,0.0044,Niort,1.00748,0.00015,1.24722,1.33224,0.0031,0.0216,74459,9.4525,0.00015,13.41145,25.0,2017-12-18 21:39,
FBBP,12.0,2.0,5.0,2.29827,2.28064,0.96371,20.76812,-30.7074,77.63415,46.92675,11895,21.917,0.0,0.0,0.0,0.0,Bourg-Peronnas,0.94608,0.0,0.00172,0.00071,0.0,0.57565,75090,6.60485,0.0,9.47815,17.0,2017-12-18 21:39,
TOUR,16.0,2.0,1.0,2.19485,2.17722,0.65621,15.8597,-49.0546,74.78225,25.72765,6992,27.24825,0.0,0.0,0.0,0.0,Tours,0.63858,0.0,0.00165,0.00048,0.0,0.9931,74996,6.56685,0.0,4.1849,5.0,2017-12-18 21:39,
PAR,3.0,7.0,9.0,1.24254,1.22491,0.89176,36.60929,8.0897,35.55805,43.64775,6851,8.97325,0.0,0.0,0.0,0.0794,Paris FC,0.87413,0.00705,1.03914,1.02396,0.0815,0.0001,79049,13.0772,0.00705,15.94955,34.0,2017-12-18 21:39,
REI,3.0,2.0,14.0,1.06605,1.04842,1.3437,52.38668,40.88155,27.65365,68.5352,3243,6.38975,0.0,0.0,0.0,0.0643,Reims,1.32607,0.6766,1.18776,1.11534,0.9182,0.0,74454,7.03875,0.6766,24.5715,44.0,2017-12-18 21:39,
BRS,5.0,4.0,10.0,1.33143,1.3138,1.17949,42.20995,15.09855,42.34515,57.4437,6997,10.074,0.0,0.0,0.0,0.15775,Brest,1.16186,0.02505,1.17467,1.25359,0.20325,5e-05,74453,9.4285,0.02505,18.4975,34.0,2017-12-18 21:39,
CLER,6.0,5.0,8.0,1.34595,1.32832,0.96939,36.51488,8.7255,38.82405,47.54955,3171,11.99265,0.0,0.0,0.0,0.0318,Clermont Foot,0.95176,0.001,1.07788,1.1612,0.02435,0.00105,74466,10.77965,0.001,15.2277,29.0,2017-12-18 21:39,
ORL,8.0,5.0,6.0,1.8386,1.82097,0.94456,26.89513,-9.76825,57.29555,47.5273,17483,16.3344,0.0,0.0,0.0,0.00045,Orléans,0.92693,0.0,0.80493,0.8421,0.00025,0.08955,75135,10.26285,0.0,11.40275,23.0,2017-12-18 21:39,
NCY,7.0,8.0,4.0,1.56743,1.5498,1.01525,33.31015,-5.35905,51.74195,46.3829,3267,13.8965,0.0,0.0,0.0,0.00085,AS Nancy Lorraine,0.99762,0.0,0.7419,0.90981,0.00075,0.0683,74441,13.4557,0.0,10.6478,20.0,2017-12-18 21:39,
SOC,7.0,3.0,8.0,1.77058,1.75295,1.03791,30.2017,-9.49225,61.1913,51.69905,272,14.9812,0.0,0.0,0.0,0.0129,Sochaux,1.02028,0.0005,1.39065,1.33425,0.01005,0.01275,74435,8.5077,0.0005,14.5111,27.0,2017-12-12 19:51,
LOR,4.0,5.0,9.0,1.35719,1.33956,1.37224,46.33084,22.6259,41.0049,63.6308,273,8.8128,0.0,0.0,0.0,0.2104,Lorient,1.35461,0.0722,1.24191,1.38863,0.34925,5e-05,74443,10.21455,0.0722,18.97265,32.0,2017-12-12 19:51,
AUX,9.0,4.0,5.0,1.51987,1.50224,0.71765,26.5926,-15.5423,50.00975,34.46745,172,17.3797,0.0,0.0,0.0,0.0004,Auxerre,0.70002,0.0,0.47162,0.52884,0.0002,0.2279,74433,10.38565,0.0,10.23465,19.0,2017-12-12 19:51,
US ,11.0,4.0,3.0,1.79679,1.77916,0.75923,23.20301,-22.7334,58.9971,36.2637,7721,20.50545,0.0,0.0,0.0,0.0,US Quevilly,0.7416,0.0,0.00135,0.00056,0.0,0.6906,75049,9.7321,0.0,7.76245,13.0,2017-12-12 19:51,
GFC,7.0,6.0,5.0,1.56647,1.54884,0.70523,25.4861,-19.181,48.4079,29.2269,7707,15.85895,0.0,0.0,0.0,0.00015,GFC Ajaccio,0.68759,0.0,0.22785,0.25844,5e-05,0.1811,74956,12.09085,0.0,10.0502,21.0,2017-12-12 19:51,
VAL,6.0,5.0,7.0,1.63076,1.61313,1.02204,32.30127,-2.30255,52.26335,49.9608,6732,13.6407,0.0,0.0,0.0,0.01115,Valenciennes,1.00441,0.00055,1.25609,1.33702,0.01035,0.01585,74442,10.7391,0.00055,13.6202,26.0,2017-12-12 19:51,
AJC,5.0,4.0,9.0,1.3544,1.33677,1.03896,38.14925,14.59845,38.6304,53.22885,2503,11.0164,0.0,0.0,0.0,0.09265,AC Ajaccio,1.02133,0.0158,1.15285,1.1576,0.1086,0.00015,74460,9.95775,0.0158,17.02585,31.0,2017-12-12 19:51,
HAC,5.0,5.0,8.0,1.01492,0.99729,1.00061,44.80506,19.82635,29.86415,49.6905,3236,9.54375,0.0,0.0,0.0,0.1323,Le Havre,0.98298,0.0208,0.8741,1.07827,0.1644,0.0002,74456,11.3059,0.0208,17.15035,29.0,2017-12-12 19:51,
CHAT,7.0,3.0,8.0,1.66538,1.64775,0.9615,30.20491,-4.2449,53.1517,48.9068,2995,14.60845,0.0,0.0,0.0,0.0126,Chateauroux,0.94387,0.00095,1.29696,1.23455,0.01195,0.0119,74448,8.7565,0.00095,14.63505,27.0,2017-12-12 19:51,
NIME,5.0,1.0,12.0,1.40996,1.39233,1.55678,49.41364,37.6944,40.48775,78.18215,7730,9.4771,0.0,0.0,0.0,0.16445,Nimes,1.53915,0.29545,1.42997,1.42331,0.70545,0.0,75037,5.9168,0.29545,22.6061,37.0,2017-12-12 19:51,
LNS,10.0,3.0,5.0,1.3531,1.33547,1.15924,41.23493,11.01465,44.14335,55.158,175,15.30965,0.0,0.0,0.0,0.0086,Lens,1.14161,0.00045,1.04353,1.46894,0.0084,0.0174,74429,8.566,0.00045,14.12435,18.0,2017-12-12 19:51,
NIO,7.0,4.0,7.0,1.62304,1.60541,1.00683,32.07106,-2.41945,49.93835,47.5189,6990,14.6444,0.0,0.0,0.0,0.00735,Niort,0.9892,0.0005,1.24489,1.3056,0.0057,0.0226,74459,9.8471,0.0005,13.5085,25.0,2017-12-12 19:51,
FBBP,12.0,1.0,5.0,2.31787,2.30024,0.92837,19.82661,-32.8043,78.12975,45.32545,11895,22.7256,0.0,0.0,0.0,0.0,Bourg-Peronnas,0.91074,0.0,0.00174,0.00068,0.0,0.6584,75090,5.83315,0.0,9.44125,16.0,2017-12-12 19:51,
TOUR,15.0,2.0,1.0,2.21069,2.19306,0.68431,16.24599,-48.1766,74.9327,26.7561,6992,26.87315,0.0,0.0,0.0,0.0,Tours,0.66668,0.0,0.00166,0.0005,0.0,0.98855,74996,6.8042,0.0,4.32265,5.0,2017-12-12 19:51,
PAR,3.0,7.0,8.0,1.31521,1.29758,0.89267,35.11084,5.48755,37.8657,43.35325,6851,9.7426,0.0,0.0,0.0,0.05035,Paris FC,0.87504,0.0052,1.06101,1.04752,0.05115,0.00115,79049,13.31475,0.0052,14.94265,31.0,2017-12-12 19:51,
REI,3.0,2.0,13.0,1.05018,1.03255,1.21707,49.64881,34.98845,27.1901,62.17855,3243,6.86475,0.0,0.0,0.0,0.1048,Reims,1.19944,0.55505,1.13856,1.02761,0.85255,0.0,74454,7.66335,0.55505,23.4719,41.0,2017-12-12 19:51,
BRS,5.0,4.0,9.0,1.33271,1.31508,1.08602,39.8183,10.24425,42.30865,52.5529,6997,10.6531,0.0,0.0,0.0,0.1056,Brest,1.06839,0.02105,1.14277,1.18949,0.1363,0.00045,74453,9.97065,0.02105,17.37625,31.0,2017-12-12 19:51,
CLER,5.0,5.0,8.0,1.28766,1.27003,1.03336,39.42485,13.9613,36.6046,50.5659,3171,10.6225,0.0,0.0,0.0,0.0815,Clermont Foot,1.01573,0.0113,1.08151,1.1619,0.0909,0.0007,74466,11.0567,0.0113,16.3208,29.0,2017-12-12 19:51,
ORL,8.0,4.0,6.0,1.94096,1.92333,0.99269,26.38313,-10.88115,60.5239,49.64275,17483,16.965,0.0,0.0,0.0,0.00115,Orléans,0.97506,5e-05,1.34663,1.30362,0.00075,0.12215,75135,9.38305,5e-05,11.65195,22.0,2017-12-12 19:51,
NCY,6.0,8.0,4.0,1.56878,1.55115,1.07797,34.83047,-2.6634,51.5365,48.8731,3267,12.8875,0.0,0.0,0.0,0.00365,AS Nancy Lorraine,1.06034,0.00015,1.1289,1.3579,0.00305,0.0481,74441,13.72865,0.00015,11.38385,20.0,2017-12-12 19:51,
SOC,6.0,3.0,8.0,1.77889,1.76126,1.03832,30.06892,-9.6635,61.2106,51.5471,272,14.6253,0.0,0.0,0.0,0.01695,Sochaux,1.02069,0.00185,1.38889,1.29119,0.017,0.01615,74435,8.76055,0.00185,14.61415,27.0,2017-12-04 17:53,
LOR,4.0,5.0,8.0,1.35769,1.34006,1.37906,46.48078,22.71935,40.98665,63.706,273,8.94405,0.0,0.0,0.0,0.17725,Lorient,1.36143,0.0865,1.24707,1.3992,0.33825,0.0002,74443,10.4862,0.0865,18.56975,29.0,2017-12-04 17:53,
AUX,8.0,4.0,5.0,1.45748,1.43985,0.72686,27.92609,-12.83235,47.71935,34.887,172,16.2323,0.0,0.0,0.0,0.0008,Auxerre,0.70923,0.0002,0.72967,0.84265,0.00075,0.1595,74433,10.87875,0.0002,10.88895,19.0,2017-12-04 17:53,
US ,11.0,3.0,3.0,1.84057,1.82294,0.75503,22.46214,-24.38105,60.29995,35.9189,7721,21.2376,0.0,0.0,0.0,0.0,US Quevilly,0.7374,0.0,0.00138,0.00055,0.0,0.73065,75049,8.9694,0.0,7.793,12.0,2017-12-04 17:53,
GFC,6.0,6.0,5.0,1.53289,1.51526,0.74484,27.07619,-15.79435,46.9511,31.15675,7707,14.86945,0.0,0.0,0.0,0.00155,GFC Ajaccio,0.72721,5e-05,0.8845,0.91699,0.00145,0.1297,74956,12.4488,5e-05,10.68175,21.0,2017-12-04 17:53,
VAL,6.0,4.0,7.0,1.62366,1.60603,1.05102,33.13761,-0.66255,51.828,51.16545,6732,13.67205,0.0,0.0,0.0,0.0186,Valenciennes,1.03339,0.00215,1.25949,1.29475,0.02075,0.0151,74442,9.9908,0.00215,14.33715,25.0,2017-12-04 17:53,
AJC,5.0,4.0,8.0,1.41316,1.39553,1.0411,36.98782,12.59425,40.49205,53.0863,2503,11.5908,0.0,0.0,0.0,0.0629,AC Ajaccio,1.02347,0.01195,1.17214,1.19457,0.0794,0.00145,74460,10.2975,0.01195,16.1117,28.0,2017-12-04 17:53,
HAC,4.0,5.0,8.0,1.01705,0.99942,1.0479,46.04017,22.0934,29.6267,51.7201,3236,8.685,0.0,0.0,0.0,0.1657,Le Havre,1.03027,0.061,0.89697,1.07886,0.27595,5e-05,74456,11.50145,0.061,17.81355,29.0,2017-12-04 17:53,
CHAT,7.0,3.0,7.0,1.68172,1.66409,0.9165,28.82559,-6.6296,53.3683,46.7387,2995,15.24285,0.0,0.0,0.0,0.00765,Chateauroux,0.89887,0.0006,1.28946,1.22675,0.0071,0.0361,74448,9.1517,0.0006,13.60545,24.0,2017-12-04 17:53,
NIME,5.0,1.0,11.0,1.41308,1.39545,1.49338,47.91659,34.732,40.48755,75.21955,7730,9.8735,0.0,0.0,0.0,0.16855,Nimes,1.47575,0.26185,1.40196,1.39657,0.6239,0.0,75037,6.3471,0.26185,21.7794,34.0,2017-12-04 17:53,
LNS,10.0,2.0,5.0,1.29582,1.27819,1.11133,41.26335,10.8119,42.0117,52.8236,175,15.54945,0.0,0.0,0.0,0.01075,Lens,1.0937,0.00135,0.99967,1.41252,0.0117,0.0235,74429,8.09715,0.00135,14.3534,17.0,2017-12-04 17:53,
NIO,6.0,4.0,7.0,1.59358,1.57595,1.00907,32.66834,-1.21535,48.677,47.46165,6990,13.9257,0.0,0.0,0.0,0.0135,Niort,0.99144,0.0017,1.22729,1.26306,0.0153,0.01845,74459,10.2331,0.0017,13.8412,25.0,2017-12-04 17:53,
FBBP,11.0,1.0,5.0,2.27504,2.2574,0.97142,21.21736,-29.11365,76.23395,47.1203,11895,21.96945,0.0,0.0,0.0,0.0002,Bourg-Peronnas,0.95379,0.0,0.39272,0.40355,0.00015,0.56945,75090,6.13355,0.0,9.897,16.0,2017-12-04 17:53,
TOUR,14.0,2.0,1.0,2.20133,2.1837,0.68899,16.44229,-47.50865,74.25885,26.7502,6992,26.32235,0.0,0.0,0.0,0.0,Tours,0.67136,0.0,0.00165,0.0005,0.0,0.98285,74996,7.1183,0.0,4.55935,5.0,2017-12-04 17:53,
PAR,3.0,6.0,8.0,1.26237,1.24474,0.8498,35.04,5.6528,35.68675,41.33955,6851,9.9163,0.0,0.0,0.0,0.05725,Paris FC,0.83217,0.01045,1.03526,0.99348,0.06755,0.00095,79049,12.868,0.01045,15.2157,30.0,2017-12-04 17:53,
REI,3.0,2.0,12.0,1.0525,1.03487,1.19336,48.99033,33.7134,27.0238,60.7372,3243,7.18415,0.0,0.0,0.0,0.1126,Reims,1.17573,0.5138,1.10549,1.01925,0.79925,0.0,74454,8.08685,0.5138,22.729,38.0,2017-12-04 17:53,
BRS,5.0,4.0,8.0,1.38822,1.37059,1.06187,38.03083,6.90975,44.1249,51.03465,6997,11.1338,0.0,0.0,0.0,0.0789,Brest,1.04424,0.01825,1.17574,1.18705,0.10465,0.00125,74453,10.23995,0.01825,16.62625,28.0,2017-12-04 17:53,
CLER,4.0,5.0,8.0,1.2319,1.21427,1.03585,40.7111,16.24375,34.219,50.46275,3171,9.89215,0.0,0.0,0.0,0.10365,Clermont Foot,1.01822,0.0281,1.06641,1.13203,0.1487,0.0005,74466,11.3895,0.0281,16.71835,29.0,2017-12-04 17:53,
ORL,8.0,4.0,5.0,2.02076,2.00313,0.9685,24.64499,-14.50715,62.7722,48.26505,17483,17.66545,0.0,0.0,0.0,0.0003,Orléans,0.95087,5e-05,0.56693,0.53271,0.00045,0.23005,75135,9.62865,5e-05,10.7059,19.0,2017-12-04 17:53,
NCY,6.0,8.0,3.0,1.57692,1.55929,1.07252,34.54103,-3.1624,51.4105,48.2481,3267,13.1294,0.0,0.0,0.0,0.0029,AS Nancy Lorraine,1.05489,0.00015,1.18319,1.48294,0.00255,0.0841,74441,14.0505,0.00015,10.8201,17.0,2017-12-04 17:53,
SOC,6.0,3.0,7.0,1.80342,1.78579,0.97269,28.12072,-13.9631,62.22885,48.26575,272,15.4271,0.0,0.0,0.0,,Sochaux,0.95506,0.00075,,,0.0097,0.038,74435,9.0865,0.00075,13.4864,24.0,2017-11-28 21:50,
LOR,4.0,5.0,8.0,1.35769,1.34006,1.37906,46.48078,22.6954,40.93095,63.62635,273,8.94025,0.0,0.0,0.0,,Lorient,1.36143,0.08715,,,0.338,0.0001,74443,10.4891,0.08715,18.57065,29.0,2017-11-28 21:50,
AUX,8.0,4.0,5.0,1.45748,1.43985,0.72686,27.92609,-12.9367,47.79285,34.85615,172,16.25665,0.0,0.0,0.0,,Auxerre,0.70923,5e-05,,,0.001,0.14615,74433,10.86555,5e-05,10.8778,19.0,2017-11-28 21:50,
US ,11.0,3.0,2.0,1.91435,1.89672,0.66661,19.42246,-31.7444,62.66695,30.92255,7721,22.39885,0.0,0.0,0.0,,US Quevilly,0.64898,0.0,,,0.0,0.85265,75049,9.1154,0.0,6.48575,9.0,2017-11-28 21:50,
GFC,5.0,6.0,5.0,1.47704,1.45941,0.79638,29.4099,-11.2434,44.9407,33.6973,7707,13.57355,0.0,0.0,0.0,,GFC Ajaccio,0.77875,0.00025,,,0.00415,0.06405,74956,12.8439,0.00025,11.58255,21.0,2017-11-28 21:50,
VAL,5.0,4.0,7.0,1.5328,1.51517,1.06769,35.27182,3.526,48.55505,52.08105,6732,12.51415,0.0,0.0,0.0,,Valenciennes,1.05006,0.0076,,,0.04795,0.00735,74442,10.37155,0.0076,15.1143,25.0,2017-11-28 21:50,
AJC,4.0,4.0,8.0,1.38197,1.36434,1.08946,38.8628,16.03755,39.2866,55.32415,2503,10.64785,0.0,0.0,0.0,,AC Ajaccio,1.07183,0.0289,,,0.14675,0.0008,74460,10.53325,0.0289,16.8189,28.0,2017-11-28 21:50,
HAC,4.0,5.0,7.0,1.0786,1.06097,0.9623,42.22701,15.6484,31.92565,47.57405,3236,9.66225,0.0,0.0,0.0,,Le Havre,0.94467,0.02525,,,0.1385,0.0005,74456,12.07015,0.02525,16.2676,26.0,2017-11-28 21:50,
CHAT,7.0,2.0,7.0,1.75324,1.73561,0.97422,28.99422,-6.74335,55.8684,49.12505,2995,15.67105,0.0,0.0,0.0,,Chateauroux,0.95659,0.00125,,,0.01115,0.0353,74448,8.2879,0.00125,14.04105,23.0,2017-11-28 21:50,
NIME,5.0,1.0,11.0,1.41308,1.39545,1.49338,47.91659,34.54015,40.5614,75.10155,7730,9.876,0.0,0.0,0.0,,Nimes,1.47575,0.2684,,,0.62395,5e-05,75037,6.39445,0.2684,21.72955,34.0,2017-11-28 21:50,
LNS,10.0,2.0,4.0,1.35256,1.33493,1.08522,39.37491,6.98835,44.26345,51.2518,175,16.20995,0.0,0.0,0.0,,Lens,1.06759,0.0007,,,0.00705,0.05355,74429,8.50065,0.0007,13.2894,14.0,2017-11-28 21:50,
NIO,6.0,4.0,6.0,1.68015,1.66252,0.96775,30.09727,-5.8902,51.44535,45.55515,6990,14.8892,0.0,0.0,0.0,,Niort,0.95012,0.0008,,,0.00675,0.0515,74459,10.4777,0.0008,12.6331,22.0,2017-11-28 21:50,
FBBP,11.0,1.0,5.0,2.27504,2.2574,0.97142,21.21736,-29.199,76.3242,47.1252,11895,21.9712,0.0,0.0,0.0,,Bourg-Peronnas,0.95379,0.0,,,5e-05,0.5564,75090,6.1528,0.0,9.876,16.0,2017-11-28 21:50,
TOUR,13.0,2.0,1.0,2.01218,1.99455,0.72664,19.48478,-38.724,67.76815,29.04415,6992,24.6035,0.0,0.0,0.0,,Tours,0.70901,0.0,,,0.0,0.9387,74996,7.8534,0.0,5.5431,5.0,2017-11-28 21:50,
PAR,3.0,5.0,8.0,1.33459,1.31696,0.89406,34.7513,5.1923,38.2093,43.4016,6851,10.4568,0.0,0.0,0.0,,Paris FC,0.87643,0.0135,,,0.0817,0.00175,79049,12.032,0.0135,15.5112,29.0,2017-11-28 21:50,
REI,3.0,2.0,12.0,1.0525,1.03487,1.19336,48.99033,33.43035,27.17255,60.6029,3243,7.23695,0.0,0.0,0.0,,Reims,1.17573,0.5121,,,0.8034,0.0,74454,8.08135,0.5121,22.6817,38.0,2017-11-28 21:50,
BRS,5.0,4.0,8.0,1.38822,1.37059,1.06187,38.03083,7.06865,43.97125,51.0399,6997,11.08065,0.0,0.0,0.0,,Brest,1.04424,0.01985,,,0.11195,0.00135,74453,10.23005,0.01985,16.6893,28.0,2017-11-28 21:50,
CLER,4.0,5.0,8.0,1.2319,1.21427,1.03585,40.7111,16.59655,34.0182,50.61475,3171,9.7992,0.0,0.0,0.0,,Clermont Foot,1.01822,0.0324,,,0.15495,0.00045,74466,11.40745,0.0324,16.79335,29.0,2017-11-28 21:50,
ORL,8.0,4.0,5.0,2.02076,2.00313,0.9685,24.64499,-14.5957,62.7101,48.1144,17483,17.7158,0.0,0.0,0.0,,Orléans,0.95087,0.0,,,0.00055,0.2149,75135,9.59335,0.0,10.69085,19.0,2017-11-28 21:50,
NCY,5.0,8.0,3.0,1.46167,1.44404,1.13555,38.37012,3.31615,47.59145,50.9076,3267,11.69335,0.0,0.0,0.0,,AS Nancy Lorraine,1.11792,0.00105,,,0.0134,0.03645,74441,14.3649,0.00105,11.94175,17.0,2017-11-28 21:50,
SOC,5.0,3.0,7.0,1.84643,1.8288,1.01947,28.4989,-13.16405,63.3215,50.15745,272,14.8387,0.0,0.0,0.0,,Sochaux,1.00184,0.0027,,,0.0193,0.0335,74435,9.30105,0.0027,13.86025,24.0,2017-11-20 21:38,
LOR,2.0,5.0,8.0,1.15709,1.13946,1.39891,51.52288,31.30265,33.2864,64.58905,273,6.4765,0.0,0.0,0.0,,Lorient,1.38128,0.3579,,,0.66625,5e-05,74443,10.96965,0.3579,20.55385,29.0,2017-11-20 21:38,
AUX,7.0,3.0,5.0,1.44664,1.42901,0.75822,28.95595,-11.1748,47.2861,36.1113,172,16.03815,0.0,0.0,0.0,,Auxerre,0.74059,0.00035,,,0.00305,0.1167,74433,10.3959,0.00035,11.56595,18.0,2017-11-20 21:38,
US ,10.0,3.0,2.0,1.88998,1.87235,0.69575,20.4062,-29.10095,61.39235,32.2914,7721,21.5729,0.0,0.0,0.0,,US Quevilly,0.67812,0.0,,,0.0,0.7988,75049,9.5192,0.0,6.9079,9.0,2017-11-20 21:38,
GFC,5.0,6.0,4.0,1.48378,1.46615,0.76727,28.5244,-13.2532,45.05905,31.80585,7707,14.12765,0.0,0.0,0.0,,GFC Ajaccio,0.74964,0.0002,,,0.00295,0.12285,74956,13.2036,0.0002,10.66875,18.0,2017-11-20 21:38,
VAL,5.0,4.0,6.0,1.51391,1.49628,0.91745,31.85818,-2.5187,47.6782,45.1595,6732,13.6134,0.0,0.0,0.0,,Valenciennes,0.89982,0.0027,,,0.02035,0.02875,74442,10.96825,0.0027,13.41835,22.0,2017-11-20 21:38,
AJC,3.0,4.0,8.0,1.39224,1.37461,1.15429,40.27752,18.48895,39.48085,57.9698,2503,9.7323,0.0,0.0,0.0,,AC Ajaccio,1.13666,0.06605,,,0.238,0.00045,74460,10.7564,0.06605,17.5113,28.0,2017-11-20 21:38,
HAC,4.0,5.0,6.0,1.12492,1.10729,0.97518,41.50248,14.50875,33.57485,48.0836,3236,10.10045,0.0,0.0,0.0,,Le Havre,0.95755,0.02245,,,0.1137,0.0024,74456,12.3014,0.02245,15.59815,23.0,2017-11-20 21:38,
CHAT,6.0,2.0,7.0,1.7278,1.71017,0.9836,29.65141,-5.36255,54.77145,49.4089,2995,14.91005,0.0,0.0,0.0,,Chateauroux,0.96597,0.00285,,,0.02075,0.0263,74448,8.6851,0.00285,14.40485,23.0,2017-11-20 21:38,
NIME,5.0,1.0,9.0,1.51211,1.49448,1.43473,44.46268,27.47615,43.84985,71.326,7730,11.0751,0.0,0.0,0.0,,Nimes,1.4171,0.1481,,,0.40655,5e-05,75037,6.9157,0.1481,20.0092,28.0,2017-11-20 21:38,
