code,current_losses,current_ties,current_wins,d_rating,d_rating_third,global_d,global_o,global_rating,goal_diff,group,group_1,group_2,group_3,group_4,id,losses,make_final,make_quarters,make_round_of_16,make_semis,name,o_rating,o_rating_third,sdr_id,ties,win_league,wins,current_points,last_updated
BEN,6.0,0.0,0.0,0.71787,0.00022,0.75127,2.20936,76.39086,-13.0,A,0.0,0.0,0.0,1.0,1929,6.0,0.0,0.0,0.0,0.0,Benfica,2.24276,0.00067,74332,0.0,0.0,0.0,0.0,2018-02-26 23:04
CSKA,3.0,0.0,3.0,0.79891,0.79891,0.68347,1.74871,70.30189,-2.0,A,0.0,0.0,1.0,0.0,1963,3.0,0.0,0.0,0.0,0.0,CSKA Moscow,1.63327,1.63327,74347,0.0,0.0,3.0,9.0,2018-02-26 23:04
CEL,5.0,0.0,1.0,0.67299,0.67299,1.21443,1.64477,55.33389,-13.0,B,0.0,0.0,1.0,0.0,256,5.0,0.0,0.0,0.0,0.0,Celtic,2.18621,2.18621,73714,0.0,0.0,1.0,3.0,2018-02-26 23:04
ROM,1.0,2.0,3.0,0.82922,0.00025,0.70668,2.10316,75.77999,3.0,C,1.0,0.0,0.0,0.0,104,1.0,0.026,0.44584,1.0,0.1101,AS Roma,1.98062,0.00059,73831,2.0,0.00778,3.0,11.0,2018-02-26 23:04
NAP,4.0,0.0,2.0,0.60287,0.60287,0.48033,2.4401,85.02353,0.0,F,0.0,0.0,1.0,0.0,114,4.0,0.0,0.0,0.0,0.0,Napoli,2.31756,2.31756,73848,0.0,0.0,2.0,6.0,2018-02-26 23:04
BAR,0.0,2.0,4.0,0.64357,0.00019,0.26247,3.29908,94.67882,8.0,D,1.0,0.0,0.0,0.0,83,0.0,0.42356,0.88072,1.0,0.64146,Barcelona,2.91798,0.00088,74014,2.0,0.24112,4.0,14.0,2018-02-26 23:04
NIC,4.0,2.0,0.0,0.6278,0.00019,1.2443,1.5305,52.12564,-15.0,H,0.0,0.0,0.0,1.0,2497,4.0,0.0,0.0,0.0,0.0,Apoel Nicosia,2.147,0.00064,72948,2.0,0.0,0.0,2.0,2018-02-26 23:04
JUV,1.0,2.0,3.0,0.49017,0.00015,0.36763,2.54702,88.22867,2.0,D,0.0,1.0,0.0,0.0,111,1.0,0.08064,0.29728,1.0,0.16324,Juventus,2.42448,0.00073,73847,2.0,0.03894,3.0,11.0,2018-02-26 23:04
RSCA,5.0,0.0,1.0,0.95993,0.00029,1.09898,1.73126,59.84238,-15.0,B,0.0,0.0,0.0,1.0,441,5.0,0.0,0.0,0.0,0.0,Anderlecht,1.87032,0.00056,72889,0.0,0.0,1.0,3.0,2018-02-26 23:04
BMU,1.0,0.0,5.0,0.74665,0.00022,0.42813,3.15424,91.83378,7.0,B,0.0,1.0,0.0,0.0,132,1.0,0.33198,0.99976,1.0,0.6147,Bayern Munich,2.83572,0.00085,74078,0.0,0.17068,5.0,15.0,2018-02-26 23:04
CHE,1.0,2.0,3.0,0.85399,0.00026,0.67883,2.4302,80.93827,8.0,C,0.0,1.0,0.0,0.0,363,1.0,0.01664,0.11928,1.0,0.0471,Chelsea,2.25504,0.00068,73598,2.0,0.00672,3.0,11.0,2018-02-26 23:04
TOT,0.0,1.0,5.0,0.66048,0.0002,0.48532,2.63157,86.87462,11.0,H,1.0,0.0,0.0,0.0,367,0.0,0.15016,0.70272,1.0,0.34268,Tottenham Hotspur,2.45641,0.00074,73602,1.0,0.06704,5.0,16.0,2018-02-26 23:04
SCP,3.0,1.0,2.0,0.82886,0.82886,0.86226,1.89173,68.58315,-1.0,D,0.0,0.0,1.0,0.0,2250,3.0,0.0,0.0,0.0,0.0,Sporting CP,1.92513,1.92513,74330,1.0,0.0,2.0,7.0,2018-02-26 23:04
MAR,3.0,3.0,0.0,0.97275,0.00029,1.66697,1.44736,41.2474,-13.0,E,0.0,0.0,0.0,1.0,619,3.0,0.0,0.0,0.0,0.0,NK Maribor,2.14158,0.00064,74166,3.0,0.0,0.0,3.0,2018-02-26 23:04
SEV,1.0,3.0,2.0,1.32923,0.0004,0.94813,2.14904,71.09589,0.0,E,0.0,1.0,0.0,0.0,243,1.0,0.01062,0.38332,1.0,0.0668,Sevilla FC,1.76794,0.00053,93401,3.0,0.00282,2.0,9.0,2018-02-26 23:04
FEY,5.0,0.0,1.0,1.02091,0.00031,1.2799,1.71542,55.3612,-9.0,F,0.0,0.0,0.0,1.0,142,5.0,0.0,0.0,0.0,0.0,Feyenoord,1.97441,0.00059,74504,0.0,0.0,1.0,3.0,2018-02-26 23:04
BES,0.0,2.0,4.0,0.92869,0.00028,0.99539,1.98336,67.15276,6.0,G,1.0,0.0,0.0,0.0,1895,0.0,0.0,0.00024,1.0,2e-05,Besiktas,2.05007,0.00062,74202,2.0,0.0,4.0,14.0,2018-02-26 23:04
MAN,1.0,0.0,5.0,0.84908,0.00025,0.67392,2.24341,78.5684,9.0,A,1.0,0.0,0.0,0.0,360,1.0,0.05188,0.61276,1.0,0.18348,Manchester United,2.06825,0.00062,73601,0.0,0.01856,5.0,15.0,2018-02-19 22:06
MAD,1.0,1.0,4.0,1.01679,0.00031,0.6357,3.52197,91.39824,10.0,H,0.0,1.0,0.0,0.0,86,1.0,0.2316,0.743,1.0,0.43808,Real Madrid,3.14087,0.00094,74013,1.0,0.11674,4.0,13.0,2018-02-19 22:06
BAS,2.0,0.0,4.0,0.88543,0.00027,0.98288,1.83406,64.63712,6.0,A,0.0,1.0,0.0,0.0,989,2.0,0.0,0.0,1.0,0.0,Basel,1.9315,0.00058,93159,0.0,0.0,4.0,12.0,2018-02-19 22:06
PSG,1.0,0.0,5.0,0.62292,0.00019,0.5027,3.22664,91.27826,21.0,B,1.0,0.0,0.0,0.0,160,1.0,0.09234,0.257,1.0,0.16242,Paris Saint-Germain,3.10642,0.00093,74427,0.0,0.04882,5.0,15.0,2018-02-19 22:06
SPM,2.0,3.0,1.0,1.10966,1.10966,0.99421,2.12803,69.72172,-4.0,E,0.0,0.0,1.0,0.0,1941,2.0,0.0,0.0,0.0,0.0,Spartak Moscow,2.01259,2.01259,74345,3.0,0.0,1.0,6.0,2018-02-19 22:06
SHK,2.0,0.0,4.0,0.78874,0.00024,0.87017,2.18197,73.35361,0.0,F,0.0,1.0,0.0,0.0,493,2.0,0.01962,0.40248,1.0,0.0898,Shakhtar Donetsk,2.2634,0.00068,74219,0.0,0.00802,4.0,12.0,2018-02-19 22:06
DOR,4.0,2.0,0.0,1.14409,1.14409,0.82557,2.6558,80.82833,-6.0,H,0.0,0.0,1.0,0.0,124,4.0,0.0,0.0,0.0,0.0,Borussia Dortmund,2.33728,2.33728,74050,2.0,0.0,0.0,2.0,2018-02-19 22:06
LIV,0.0,3.0,3.0,0.7744,0.00023,0.59924,3.04401,88.57483,17.0,E,1.0,0.0,0.0,0.0,364,0.0,0.23594,0.9996,1.0,0.51042,Liverpool,2.86885,0.00086,73600,3.0,0.1097,3.0,12.0,2018-02-19 22:06
MON,4.0,2.0,0.0,0.89756,0.00027,0.77734,2.31622,77.3752,-10.0,G,0.0,0.0,0.0,1.0,174,4.0,0.0,0.0,0.0,0.0,AS Monaco,2.196,0.00066,74430,2.0,0.0,0.0,2.0,2018-02-19 22:06
QBG,4.0,2.0,0.0,0.77713,0.00023,1.39952,1.1764,40.30184,-12.0,C,0.0,0.0,0.0,1.0,10414,4.0,0.0,0.0,0.0,0.0,FK Qarabag,1.79879,0.00054,89793,2.0,0.0,0.0,2.0,2018-02-19 22:06
MNC,1.0,0.0,5.0,0.65597,0.0002,0.48081,3.16844,91.2018,9.0,F,1.0,0.0,0.0,0.0,382,1.0,0.33512,1.0,1.0,0.60444,Manchester City,2.99327,0.0009,73608,0.0,0.17132,5.0,15.0,2018-02-19 22:06
RBL,3.0,1.0,2.0,1.11494,1.11494,0.79642,2.22619,75.65386,-1.0,G,0.0,0.0,1.0,0.0,11420,3.0,0.0,0.0,0.0,0.0,RB Leipzig,1.90767,1.90767,91099,1.0,0.0,2.0,7.0,2018-02-19 22:06
ATL,1.0,4.0,1.0,0.6774,0.6774,0.2963,2.08317,84.8399,1.0,C,0.0,0.0,1.0,0.0,1068,1.0,0.0,0.0,0.0,0.0,Atletico Madrid,1.70207,1.70207,74010,4.0,0.0,1.0,7.0,2018-02-19 22:06
POR,2.0,1.0,3.0,0.67387,0.0002,0.70727,2.34597,79.26115,5.0,G,0.0,1.0,0.0,0.0,437,2.0,4e-05,0.0004,1.0,2e-05,FC Porto,2.37937,0.00071,74329,1.0,2e-05,3.0,10.0,2018-02-19 22:06
OLY,5.0,1.0,0.0,0.7583,0.00023,0.98562,1.62792,60.37365,-9.0,D,0.0,0.0,0.0,1.0,435,5.0,0.0,0.0,0.0,0.0,Olympiacos,1.85523,0.00056,74236,1.0,0.0,0.0,1.0,2018-02-19 22:06
BEN,6.0,0.0,0.0,0.71268,0.00021,0.74609,2.1894,76.20773,-13.0,A,0.0,0.0,0.0,1.0,1929,6.0,0.0,0.0,0.0,0.0,Benfica,2.2228,0.00067,74332,0.0,0.0,0.0,0.0,2018-02-19 22:06
CSKA,3.0,0.0,3.0,0.80596,0.80596,0.69052,1.76442,70.41803,-2.0,A,0.0,0.0,1.0,0.0,1963,3.0,0.0,0.0,0.0,0.0,CSKA Moscow,1.64897,1.64897,74347,0.0,0.0,3.0,9.0,2018-02-19 22:06
CEL,5.0,0.0,1.0,0.70526,0.70526,1.2467,1.63502,54.38591,-13.0,B,0.0,0.0,1.0,0.0,256,5.0,0.0,0.0,0.0,0.0,Celtic,2.17646,2.17646,73714,0.0,0.0,1.0,3.0,2018-02-19 22:06
ROM,1.0,2.0,3.0,0.7887,0.00024,0.66616,2.17891,77.82143,3.0,C,1.0,0.0,0.0,0.0,104,1.0,0.0484,0.59752,1.0,0.1744,AS Roma,2.05637,0.00062,73831,2.0,0.0159,3.0,11.0,2018-02-19 22:06
NAP,4.0,0.0,2.0,0.65898,0.65898,0.53644,2.31959,82.49575,0.0,F,0.0,0.0,1.0,0.0,114,4.0,0.0,0.0,0.0,0.0,Napoli,2.19705,2.19705,73848,0.0,0.0,2.0,6.0,2018-02-19 22:06
BAR,0.0,2.0,4.0,0.63515,0.00019,0.25405,3.22708,94.45362,8.0,D,1.0,0.0,0.0,0.0,83,0.0,0.4101,0.85106,1.0,0.62002,Barcelona,2.84598,0.00085,74014,2.0,0.23282,4.0,14.0,2018-02-19 22:06
NIC,4.0,2.0,0.0,0.6278,0.00019,1.2443,1.5305,52.12564,-15.0,H,0.0,0.0,0.0,1.0,2497,4.0,0.0,0.0,0.0,0.0,Apoel Nicosia,2.147,0.00064,72948,2.0,0.0,0.0,2.0,2018-02-19 22:06
JUV,1.0,2.0,3.0,0.49017,0.00015,0.36763,2.54702,88.22867,2.0,D,0.0,1.0,0.0,0.0,111,1.0,0.08922,0.31234,1.0,0.17418,Juventus,2.42448,0.00073,73847,2.0,0.044,3.0,11.0,2018-02-19 22:06
RSCA,5.0,0.0,1.0,0.95993,0.00029,1.09898,1.73126,59.84238,-15.0,B,0.0,0.0,0.0,1.0,441,5.0,0.0,0.0,0.0,0.0,Anderlecht,1.87032,0.00056,72889,0.0,0.0,1.0,3.0,2018-02-19 22:06
BMU,1.0,0.0,5.0,0.77891,0.00023,0.46039,3.12372,91.19365,7.0,B,0.0,1.0,0.0,0.0,132,1.0,0.2952,0.91524,1.0,0.5489,Bayern Munich,2.80521,0.00084,74078,0.0,0.15102,5.0,15.0,2018-02-19 22:06
CHE,1.0,2.0,3.0,0.86265,0.00026,0.68749,2.44698,80.97294,8.0,C,0.0,1.0,0.0,0.0,363,1.0,0.02458,0.14894,1.0,0.0631,Chelsea,2.27182,0.00068,73598,2.0,0.01014,3.0,11.0,2018-02-19 22:06
TOT,0.0,1.0,5.0,0.69843,0.00021,0.52327,2.65977,86.46123,11.0,H,1.0,0.0,0.0,0.0,367,0.0,0.14794,0.68766,1.0,0.33498,Tottenham Hotspur,2.48461,0.00075,73602,1.0,0.06772,5.0,16.0,2018-02-19 22:06
SCP,3.0,1.0,2.0,0.79791,0.79791,0.83131,1.92625,69.94105,-1.0,D,0.0,0.0,1.0,0.0,2250,3.0,0.0,0.0,0.0,0.0,Sporting CP,1.95965,1.95965,74330,1.0,0.0,2.0,7.0,2018-02-19 22:06
MAR,3.0,3.0,0.0,0.97275,0.00029,1.66697,1.44736,41.2474,-13.0,E,0.0,0.0,0.0,1.0,619,3.0,0.0,0.0,0.0,0.0,NK Maribor,2.14158,0.00064,74166,3.0,0.0,0.0,3.0,2018-02-19 22:06
SEV,1.0,3.0,2.0,1.24585,0.00037,0.86475,2.13075,72.65284,0.0,E,0.0,1.0,0.0,0.0,243,1.0,0.01564,0.38724,1.0,0.08054,Sevilla FC,1.74965,0.00052,93401,3.0,0.00472,2.0,9.0,2018-02-19 22:06
FEY,5.0,0.0,1.0,0.96717,0.00029,1.22616,1.7511,57.32391,-9.0,F,0.0,0.0,0.0,1.0,142,5.0,0.0,0.0,0.0,0.0,Feyenoord,2.0101,0.0006,74504,0.0,0.0,1.0,3.0,2018-02-19 22:06
BES,0.0,2.0,4.0,0.88946,0.00027,0.95616,1.91604,66.82191,6.0,G,1.0,0.0,0.0,0.0,1895,0.0,0.00238,0.08476,1.0,0.01522,Besiktas,1.98275,0.00059,74202,2.0,0.0005,4.0,14.0,2018-02-19 22:06
MAN,1.0,0.0,5.0,0.84908,0.00013,0.67392,2.24341,78.5684,9.0,A,1.0,0.0,0.0,0.0,360,1.0,0.06095,0.62463,1.0,0.19745,Manchester United,2.06825,0.00031,73601,0.0,0.02284,5.0,15.0,2018-02-12 21:55
MAD,1.0,1.0,4.0,0.96898,0.00015,0.58788,3.47817,91.72505,10.0,H,0.0,1.0,0.0,0.0,86,1.0,0.15699,0.43279,1.0,0.27548,Real Madrid,3.09708,0.00046,74013,1.0,0.08238,4.0,13.0,2018-02-12 21:55
BAS,2.0,0.0,4.0,0.78833,0.00012,0.88578,1.99597,69.9003,6.0,A,0.0,1.0,0.0,0.0,989,2.0,0.00578,0.1161,1.0,0.02713,Basel,2.09341,0.00031,93159,0.0,0.00159,4.0,12.0,2018-02-12 21:55
PSG,1.0,0.0,5.0,0.56109,8e-05,0.44087,3.22389,92.08636,21.0,B,1.0,0.0,0.0,0.0,160,1.0,0.23232,0.56721,1.0,0.38334,Paris Saint-Germain,3.10367,0.00047,74427,0.0,0.12557,5.0,15.0,2018-02-12 21:55
SPM,2.0,3.0,1.0,1.07589,1.07589,0.96045,2.13866,70.64996,-4.0,E,0.0,0.0,1.0,0.0,1941,2.0,0.0,0.0,0.0,0.0,Spartak Moscow,2.02322,2.02322,74345,3.0,0.0,1.0,6.0,2018-02-12 21:55
SHK,2.0,0.0,4.0,0.78874,0.00012,0.87017,2.18197,73.35361,0.0,F,0.0,1.0,0.0,0.0,493,2.0,0.02227,0.42311,1.0,0.09998,Shakhtar Donetsk,2.2634,0.00034,74219,0.0,0.00926,4.0,12.0,2018-02-12 21:55
DOR,4.0,2.0,0.0,1.1506,1.1506,0.83208,2.69273,81.1441,-6.0,H,0.0,0.0,1.0,0.0,124,4.0,0.0,0.0,0.0,0.0,Borussia Dortmund,2.37421,2.37421,74050,2.0,0.0,0.0,2.0,2018-02-12 21:55
LIV,0.0,3.0,3.0,0.80529,0.00012,0.63013,2.897,86.83274,17.0,E,1.0,0.0,0.0,0.0,364,0.0,0.13968,0.62728,1.0,0.31196,Liverpool,2.72184,0.00041,73600,3.0,0.06306,3.0,12.0,2018-02-12 21:55
MON,4.0,2.0,0.0,0.92631,0.00014,0.80609,2.30729,76.63721,-10.0,G,0.0,0.0,0.0,1.0,174,4.0,0.0,0.0,0.0,0.0,AS Monaco,2.18707,0.00033,74430,2.0,0.0,0.0,2.0,2018-02-12 21:55
QBG,4.0,2.0,0.0,0.77713,0.00012,1.39952,1.1764,40.30184,-12.0,C,0.0,0.0,0.0,1.0,10414,4.0,0.0,0.0,0.0,0.0,FK Qarabag,1.79879,0.00027,89793,2.0,0.0,0.0,2.0,2018-02-12 21:55
MNC,1.0,0.0,5.0,0.67826,0.0001,0.5031,3.11545,90.53275,9.0,F,1.0,0.0,0.0,0.0,382,1.0,0.28351,0.8839,1.0,0.5293,Manchester City,2.94029,0.00044,73608,0.0,0.14265,5.0,15.0,2018-02-12 21:55
RBL,3.0,1.0,2.0,1.12552,1.12552,0.80701,2.15075,74.26262,-1.0,G,0.0,0.0,1.0,0.0,11420,3.0,0.0,0.0,0.0,0.0,RB Leipzig,1.83223,1.83223,91099,1.0,0.0,2.0,7.0,2018-02-12 21:55
ATL,1.0,4.0,1.0,0.67138,0.67138,0.29028,1.977,83.65435,1.0,C,0.0,0.0,1.0,0.0,1068,1.0,0.0,0.0,0.0,0.0,Atletico Madrid,1.5959,1.5959,74010,4.0,0.0,1.0,7.0,2018-02-12 21:55
POR,2.0,1.0,3.0,0.63777,0.0001,0.67117,2.33726,79.90154,5.0,G,0.0,1.0,0.0,0.0,437,2.0,0.04872,0.37272,1.0,0.14224,FC Porto,2.37066,0.00036,74329,1.0,0.01846,3.0,10.0,2018-02-12 21:55
OLY,5.0,1.0,0.0,0.7583,0.00011,0.98562,1.62792,60.37365,-9.0,D,0.0,0.0,0.0,1.0,435,5.0,0.0,0.0,0.0,0.0,Olympiacos,1.85523,0.00028,74236,1.0,0.0,0.0,1.0,2018-02-12 21:55
BEN,6.0,0.0,0.0,0.72892,0.00011,0.76233,2.1337,74.99649,-13.0,A,0.0,0.0,0.0,1.0,1929,6.0,0.0,0.0,0.0,0.0,Benfica,2.16711,0.00033,74332,0.0,0.0,0.0,0.0,2018-02-12 21:55
CSKA,3.0,0.0,3.0,0.81989,0.81989,0.70445,1.8161,71.02143,-2.0,A,0.0,0.0,1.0,0.0,1963,3.0,0.0,0.0,0.0,0.0,CSKA Moscow,1.70065,1.70065,74347,0.0,0.0,3.0,9.0,2018-02-12 21:55
CEL,5.0,0.0,1.0,0.7705,0.7705,1.31194,1.74307,55.22862,-13.0,B,0.0,0.0,1.0,0.0,256,5.0,0.0,0.0,0.0,0.0,Celtic,2.28451,2.28451,73714,0.0,0.0,1.0,3.0,2018-02-12 21:55
ROM,1.0,2.0,3.0,0.82928,0.00012,0.70674,2.17383,76.84714,3.0,C,1.0,0.0,0.0,0.0,104,1.0,0.04466,0.57689,1.0,0.1648,AS Roma,2.05129,0.00031,73831,2.0,0.01573,3.0,11.0,2018-02-12 21:55
NAP,4.0,0.0,2.0,0.63051,0.63051,0.50797,2.42712,84.33384,0.0,F,0.0,0.0,1.0,0.0,114,4.0,0.0,0.0,0.0,0.0,Napoli,2.30458,2.30458,73848,0.0,0.0,2.0,6.0,2018-02-12 21:55
BAR,0.0,2.0,4.0,0.66746,0.0001,0.28636,3.2204,94.03126,8.0,D,1.0,0.0,0.0,0.0,83,0.0,0.3964,0.83366,1.0,0.60526,Barcelona,2.8393,0.00043,74014,2.0,0.22386,4.0,14.0,2018-02-12 21:55
NIC,4.0,2.0,0.0,0.6278,9e-05,1.2443,1.5305,52.12564,-15.0,H,0.0,0.0,0.0,1.0,2497,4.0,0.0,0.0,0.0,0.0,Apoel Nicosia,2.147,0.00032,72948,2.0,0.0,0.0,2.0,2018-02-12 21:55
JUV,1.0,2.0,3.0,0.49579,7.000000000000001e-05,0.37325,2.55072,88.15922,2.0,D,0.0,1.0,0.0,0.0,111,1.0,0.16377,0.56591,1.0,0.32252,Juventus,2.42818,0.00036,73847,2.0,0.08037,3.0,11.0,2018-02-12 21:55
RSCA,5.0,0.0,1.0,0.95993,0.00014,1.09898,1.73126,59.84238,-15.0,B,0.0,0.0,0.0,1.0,441,5.0,0.0,0.0,0.0,0.0,Anderlecht,1.87032,0.00028,72889,0.0,0.0,1.0,3.0,2018-02-12 21:55
BMU,1.0,0.0,5.0,0.78342,0.00012,0.4649,3.11418,91.06717,7.0,B,0.0,1.0,0.0,0.0,132,1.0,0.29859,0.91001,1.0,0.54985,Bayern Munich,2.79566,0.00042,74078,0.0,0.15102,5.0,15.0,2018-02-12 21:55
CHE,1.0,2.0,3.0,0.86265,0.00013,0.68749,2.44698,80.97294,8.0,C,0.0,1.0,0.0,0.0,363,1.0,0.02743,0.16634,1.0,0.07032,Chelsea,2.27182,0.00034,73598,2.0,0.01192,3.0,11.0,2018-02-12 21:55
TOT,0.0,1.0,5.0,0.68526,0.0001,0.5101,2.59004,86.01594,11.0,H,1.0,0.0,0.0,0.0,367,0.0,0.09869,0.43409,1.0,0.2203,Tottenham Hotspur,2.41488,0.00036,73602,1.0,0.04522,5.0,16.0,2018-02-12 21:55
SCP,3.0,1.0,2.0,0.80454,0.80454,0.83794,1.88202,68.98416,-1.0,D,0.0,0.0,1.0,0.0,2250,3.0,0.0,0.0,0.0,0.0,Sporting CP,1.91542,1.91542,74330,1.0,0.0,2.0,7.0,2018-02-12 21:55
MAR,3.0,3.0,0.0,0.97275,0.00015,1.66697,1.44736,41.2474,-13.0,E,0.0,0.0,0.0,1.0,619,3.0,0.0,0.0,0.0,0.0,NK Maribor,2.14158,0.00032,74166,3.0,0.0,0.0,3.0,2018-02-12 21:55
SEV,1.0,3.0,2.0,1.26588,0.00019,0.88478,2.11328,71.91791,0.0,E,0.0,1.0,0.0,0.0,243,1.0,0.0165,0.37537,1.0,0.08128,Sevilla FC,1.73218,0.00026,93401,3.0,0.00479,2.0,9.0,2018-02-12 21:55
FEY,5.0,0.0,1.0,1.0074,0.00015,1.26639,1.82822,58.00464,-9.0,F,0.0,0.0,0.0,1.0,142,5.0,0.0,0.0,0.0,0.0,Feyenoord,2.08722,0.00031,74504,0.0,0.0,1.0,3.0,2018-02-12 21:55
BES,0.0,2.0,4.0,0.88398,0.00013,0.95069,1.94896,67.5559,6.0,G,1.0,0.0,0.0,0.0,1895,0.0,0.00374,0.08999,1.0,0.01879,Besiktas,2.01567,0.0003,74202,2.0,0.00128,4.0,14.0,2018-02-12 21:55
MAN,1.0,0.0,5.0,0.85028,0.00013,0.67512,2.28691,79.14296,9.0,A,1.0,0.0,0.0,0.0,360,1.0,0.06292,0.63767,1.0,0.20801,Manchester United,2.11175,0.00032,73601,0.0,0.02281,5.0,15.0,2018-02-05 21:56
MAD,1.0,1.0,4.0,0.95557,0.00014,0.57447,3.38115,91.30641,10.0,H,0.0,1.0,0.0,0.0,86,1.0,0.15192,0.43239,1.0,0.27088,Real Madrid,3.00006,0.00045,74013,1.0,0.07907,4.0,13.0,2018-02-05 21:56
BAS,2.0,0.0,4.0,0.84162,0.00013,0.93907,2.00652,68.85911,6.0,A,0.0,1.0,0.0,0.0,989,2.0,0.00511,0.11252,1.0,0.02539,Basel,2.10396,0.00032,93159,0.0,0.00146,4.0,12.0,2018-02-05 21:56
PSG,1.0,0.0,5.0,0.59142,9e-05,0.4712,3.2785,92.01532,21.0,B,1.0,0.0,0.0,0.0,160,1.0,0.22771,0.56761,1.0,0.37953,Paris Saint-Germain,3.15828,0.00047,74427,0.0,0.12197,5.0,15.0,2018-02-05 21:56
SPM,2.0,3.0,1.0,1.07589,1.07589,0.96045,2.13866,70.64996,-4.0,E,0.0,0.0,1.0,0.0,1941,2.0,0.0,0.0,0.0,0.0,Spartak Moscow,2.02322,2.02322,74345,3.0,0.0,1.0,6.0,2018-02-05 21:56
SHK,2.0,0.0,4.0,0.78874,0.00012,0.87017,2.18197,73.35361,0.0,F,0.0,1.0,0.0,0.0,493,2.0,0.0208,0.40231,1.0,0.09533,Shakhtar Donetsk,2.2634,0.00034,74219,0.0,0.0082,4.0,12.0,2018-02-05 21:56
DOR,4.0,2.0,0.0,1.16592,1.16592,0.84741,2.71489,81.11903,-6.0,H,0.0,0.0,1.0,0.0,124,4.0,0.0,0.0,0.0,0.0,Borussia Dortmund,2.39637,2.39637,74050,2.0,0.0,0.0,2.0,2018-02-05 21:56
LIV,0.0,3.0,3.0,0.83096,0.00012,0.6558,2.91322,86.55519,17.0,E,1.0,0.0,0.0,0.0,364,0.0,0.13133,0.64024,1.0,0.30589,Liverpool,2.73806,0.00041,73600,3.0,0.05862,3.0,12.0,2018-02-05 21:56
MON,4.0,2.0,0.0,0.97308,0.00015,0.85286,2.23246,74.51912,-10.0,G,0.0,0.0,0.0,1.0,174,4.0,0.0,0.0,0.0,0.0,AS Monaco,2.11224,0.00032,74430,2.0,0.0,0.0,2.0,2018-02-05 21:56
QBG,4.0,2.0,0.0,0.77713,0.00012,1.39952,1.1764,40.30184,-12.0,C,0.0,0.0,0.0,1.0,10414,4.0,0.0,0.0,0.0,0.0,FK Qarabag,1.79879,0.00027,89793,2.0,0.0,0.0,2.0,2018-02-05 21:56
MNC,1.0,0.0,5.0,0.67839,0.0001,0.50323,3.05381,90.09497,9.0,F,1.0,0.0,0.0,0.0,382,1.0,0.2687,0.88748,1.0,0.51423,Manchester City,2.87865,0.00043,73608,0.0,0.13384,5.0,15.0,2018-02-05 21:56
RBL,3.0,1.0,2.0,1.16192,1.16192,0.8434,2.14495,73.35849,-1.0,G,0.0,0.0,1.0,0.0,11420,3.0,0.0,0.0,0.0,0.0,RB Leipzig,1.82643,1.82643,91099,1.0,0.0,2.0,7.0,2018-02-05 21:56
ATL,1.0,4.0,1.0,0.6971,0.6971,0.316,1.98972,83.21097,1.0,C,0.0,0.0,1.0,0.0,1068,1.0,0.0,0.0,0.0,0.0,Atletico Madrid,1.60862,1.60862,74010,4.0,0.0,1.0,7.0,2018-02-05 21:56
POR,2.0,1.0,3.0,0.66973,0.0001,0.70313,2.31608,78.94495,5.0,G,0.0,1.0,0.0,0.0,437,2.0,0.04048,0.35976,1.0,0.12555,FC Porto,2.34948,0.00035,74329,1.0,0.01551,3.0,10.0,2018-02-05 21:56
OLY,5.0,1.0,0.0,0.7583,0.00011,0.98562,1.62792,60.37365,-9.0,D,0.0,0.0,0.0,1.0,435,5.0,0.0,0.0,0.0,0.0,Olympiacos,1.85523,0.00028,74236,1.0,0.0,0.0,1.0,2018-02-05 21:56
BEN,6.0,0.0,0.0,0.73444,0.00011,0.76784,2.12376,74.71724,-13.0,A,0.0,0.0,0.0,1.0,1929,6.0,0.0,0.0,0.0,0.0,Benfica,2.15716,0.00032,74332,0.0,0.0,0.0,0.0,2018-02-05 21:56
CSKA,3.0,0.0,3.0,0.81989,0.81989,0.70445,1.8161,71.02143,-2.0,A,0.0,0.0,1.0,0.0,1963,3.0,0.0,0.0,0.0,0.0,CSKA Moscow,1.70065,1.70065,74347,0.0,0.0,3.0,9.0,2018-02-05 21:56
CEL,5.0,0.0,1.0,0.7705,0.7705,1.31194,1.74307,55.22862,-13.0,B,0.0,0.0,1.0,0.0,256,5.0,0.0,0.0,0.0,0.0,Celtic,2.28451,2.28451,73714,0.0,0.0,1.0,3.0,2018-02-05 21:56
ROM,1.0,2.0,3.0,0.76598,0.00011,0.64344,2.12067,77.47749,3.0,C,1.0,0.0,0.0,0.0,104,1.0,0.05064,0.59769,1.0,0.17994,AS Roma,1.99813,0.0003,73831,2.0,0.01747,3.0,11.0,2018-02-05 21:56
NAP,4.0,0.0,2.0,0.6332,0.6332,0.51066,2.38113,83.75809,0.0,F,0.0,0.0,1.0,0.0,114,4.0,0.0,0.0,0.0,0.0,Napoli,2.25859,2.25859,73848,0.0,0.0,2.0,6.0,2018-02-05 21:56
BAR,0.0,2.0,4.0,0.67308,0.0001,0.29198,3.33085,94.48114,8.0,D,1.0,0.0,0.0,0.0,83,0.0,0.4216,0.85713,1.0,0.63202,Barcelona,2.94976,0.00044,74014,2.0,0.23791,4.0,14.0,2018-02-05 21:56
